,taxpayer_id,states,FiledLate,MaritalStatus,EmploymentStatus,EducationLevel,Age_mean,income,median_monthly_income,cleaned_tax,statemode,CreditScore_constant,CreditScore_missing,LoanAmount_end_of_tail
4402,4403,TR,1,Married,Employed,Bachelor,29.0,86433.16696309487,7202.76391359124,15929.95008892846,TR,601.0,0,256496.45088941255
4403,4404,HP,0,Divorced,Retired,High School,62.0,44295.27163088982,5004.438100873866,4859.054326177965,HP,744.0,0,176255.1284008879
4404,4405,MP,0,Married,Unemployed,PhD,20.0,41203.6845518781,3433.640379323175,4240.736910375619,MP,588.0,0,222843.0362112668
4405,4406,JH,1,Divorced,Unemployed,Bachelor,39.0,70620.41935679154,5885.034946399295,11186.12580703746,JH,680.0,0,176658.29477854184
4406,4407,MH,0,Widowed,Unemployed,Bachelor,61.0,38926.61200632801,3243.8843338606675,3785.322401265602,MH,695.0,0,442695.1039730998
4407,4408,TR,0,Single,Self-Employed,PhD,19.0,74594.73702722028,6216.2280856016905,12378.421108166083,TR,586.0,0,97501.41240132852
4408,4409,AS,0,Widowed,Unemployed,Master,41.0,59935.80079297256,3366.0351076267007,4078.484258304082,AS,845.0,0,442695.1039730998
4409,4410,AS,0,Single,Unemployed,High School,51.0,91831.24203601954,7652.603503001628,17549.37261080586,AS,331.0,0,189932.00066755983
4410,4411,PB,1,Single,Retired,High School,44.0,71921.50162310812,5993.458468592344,11576.450486932436,PB,834.0,0,442695.1039730998
4411,4412,ML,0,Married,Retired,Master,72.0,59935.80079297256,5057.065715284699,8205.436575024916,ML,678.0,0,131599.96387684296
4412,4413,HP,1,Widowed,Employed,PhD,58.0,90793.5889756624,7566.132414638532,17238.07669269872,HP,330.0,0,126812.69046291208
4413,4414,MH,1,Single,Retired,Master,18.0,78567.78674133062,6547.315561777552,13570.336022399188,MH,695.0,0,442695.1039730998
4414,4415,SK,1,Divorced,Employed,Master,25.0,66635.1019849796,5552.925165414967,9990.53059549388,SK,597.0,0,442695.1039730998
4415,4416,ML,1,Married,Retired,High School,40.0,26462.041192707333,2205.1700993922777,1646.2041192707334,ML,569.0,0,227289.52992929937
4416,4417,HP,0,Divorced,Retired,Master,48.78677777777778,47373.10726075104,5004.438100873866,5474.621452150209,HP,778.0,0,173859.8294826054
4417,4418,TS,0,Divorced,Employed,PhD,23.0,79537.37259966912,5004.438100873866,13861.211779900736,TS,524.0,0,442695.1039730998
4418,4419,TN,0,Divorced,Retired,Master,39.0,59935.80079297256,5004.438100873866,3319.546244452637,TN,813.0,0,287856.3676309945
4419,4420,CG,0,Married,Unemployed,High School,42.0,46216.98108055131,3851.415090045943,5243.396216110263,CG,-1.0,1,332917.5072721947
4420,4421,MP,1,Widowed,Unemployed,Master,35.0,59935.80079297256,3466.8533187400835,4320.447964976202,MP,738.0,0,442695.1039730998
4421,4422,MN,1,Divorced,Self-Employed,Master,34.0,67242.42287378237,5603.535239481864,7983.148454689412,MN,334.0,0,442695.1039730998
4422,4423,TR,0,Divorced,Employed,PhD,78.0,77345.01259553185,6445.417716294321,13203.503778659557,TR,-1.0,1,224774.55867706912
4423,4424,BR,1,Single,Self-Employed,Bachelor,29.0,77362.78053464227,5004.438100873866,13208.83416039268,BR,374.0,0,56368.35324186017
4424,4425,MH,1,Married,Unemployed,Bachelor,23.0,44649.25087069925,3720.770905891604,4929.85017413985,MH,699.0,0,442695.1039730998
4425,4426,PB,1,Widowed,Retired,High School,43.0,66995.85340263626,5582.9877835530215,10098.75602079088,PB,-1.0,1,442695.1039730998
4426,4427,TS,1,Single,Self-Employed,PhD,44.0,43802.11289317747,3650.176074431456,4760.422578635495,TS,645.0,0,189363.9750071717
4427,4428,PB,1,Widowed,Unemployed,PhD,25.0,56210.1270047154,5004.438100873866,7983.148454689412,PB,643.0,0,343202.9623819132
4428,4429,GJ,1,Divorced,Unemployed,Bachelor,36.0,69363.0257810283,5780.252148419025,10808.907734308488,GJ,495.0,0,206167.57129585728
4429,4430,BR,1,Divorced,Self-Employed,Master,77.0,79104.75605932533,6592.063004943777,13731.426817797596,BR,759.0,0,244229.4778273115
4430,4431,UK,1,Married,Retired,High School,59.0,21310.854114099187,1775.9045095082656,1131.0854114099188,UK,509.0,0,292536.5277671899
4431,4432,MZ,1,Divorced,Employed,Master,18.0,61775.42444535298,5147.952037112748,8532.627333605895,MZ,-1.0,1,442695.1039730998
4432,4433,UP,0,Married,Self-Employed,PhD,74.0,85331.27946353896,7110.9399552949135,15599.383839061687,UP,597.0,0,168452.48568226106
4433,4434,HP,0,Divorced,Retired,PhD,46.0,64179.94973415661,5348.329144513051,9253.984920246983,HP,-1.0,1,170918.67786050463
4434,4435,BR,1,Divorced,Employed,Bachelor,62.0,61487.03891027962,5123.919909189968,8446.111673083886,BR,489.0,0,233766.4417032489
4435,4436,AS,0,Single,Employed,Bachelor,66.0,49865.87127335336,4155.489272779447,5973.174254670672,AS,671.0,0,225745.2910701643
4436,4437,OR,1,Divorced,Unemployed,Bachelor,52.0,84853.55342015304,7071.1294516794205,15456.066026045912,OR,406.0,0,336955.7744538125
4437,4438,HP,1,Widowed,Self-Employed,PhD,57.0,50697.886286197085,4224.823857183091,7983.148454689412,HP,743.0,0,149219.23670100598
4438,4439,HR,0,Widowed,Employed,Master,31.0,58197.3109719121,4849.775914326008,7639.46219438242,HR,596.0,0,181171.43161118476
4439,4440,UP,0,Single,Unemployed,PhD,52.0,51536.16278642888,4294.680232202406,6307.232557285775,UP,684.0,0,442695.1039730998
4440,4441,GJ,1,Single,Employed,High School,48.78677777777778,61947.51915326935,5162.293262772446,8584.255745980805,GJ,827.0,0,442695.1039730998
4441,4442,GJ,1,Divorced,Employed,PhD,62.0,85661.73598286754,7138.477998572294,15698.520794860262,GJ,687.0,0,442695.1039730998
4442,4443,BR,0,Single,Employed,PhD,37.0,43690.08244962007,3640.8402041350055,4738.0164899240135,BR,609.0,0,442695.1039730998
4443,4444,OR,1,Married,Unemployed,Master,73.0,59935.80079297256,5168.8298963778,8607.787626960078,OR,328.0,0,159879.2614533641
4444,4445,KL,0,Single,Employed,Bachelor,48.78677777777778,67039.16100388455,5586.5967503237125,10111.748301165366,KL,493.0,0,127650.44743375758
4445,4446,PB,1,Widowed,Unemployed,High School,30.0,45378.02157055175,3781.501797545979,5075.604314110349,PB,362.0,0,198016.89894243376
4446,4447,GA,1,Married,Unemployed,Master,78.0,58937.71459000704,4911.47621583392,7787.542918001408,GA,793.0,0,246717.91080445293
4447,4448,KL,0,Widowed,Employed,High School,48.78677777777778,93324.1221508394,7777.010179236618,17997.23664525182,KL,569.0,0,229568.0513715194
4448,4449,PB,1,Single,Employed,Master,48.78677777777778,28167.19209801687,2347.2660081680724,7983.148454689412,PB,471.0,0,442695.1039730998
4449,4450,BR,0,Single,Unemployed,Bachelor,63.0,52418.38671316677,4368.198892763898,6483.677342633355,BR,-1.0,1,225475.644519411
4450,4451,AR,1,Single,Employed,PhD,66.0,64510.07112474166,5375.839260395139,9353.0213374225,AR,652.0,0,442695.1039730998
4451,4452,MN,0,Divorced,Self-Employed,High School,79.0,53233.02655201939,5004.438100873866,7983.148454689412,MN,-1.0,1,245349.0408150349
4452,4453,TN,1,Widowed,Retired,Master,25.0,59935.80079297256,9329.371205846168,7983.148454689412,TN,378.0,0,442695.1039730998
4453,4454,GA,0,Divorced,Employed,High School,60.0,59935.80079297256,5823.036104721939,10962.92997699898,GA,-1.0,1,442695.1039730998
4454,4455,NL,0,Divorced,Employed,Master,37.0,41201.35506852943,3433.4462557107863,4240.271013705887,NL,704.0,0,442695.1039730998
4455,4456,RJ,0,Divorced,Retired,PhD,77.0,17938.331604234438,1494.8609670195365,793.8331604234438,RJ,386.0,0,208387.88232868
4456,4457,SK,0,Widowed,Self-Employed,Master,50.0,66124.96552953337,5510.41379412778,9837.48965886001,SK,703.0,0,200518.9450838937
4457,4458,CG,0,Married,Unemployed,PhD,43.0,46398.855771464296,3866.571314288692,5279.771154292859,CG,416.0,0,115294.91385856755
4458,4459,BR,0,Single,Retired,High School,56.0,83200.17311301577,6933.34775941798,14960.051933904731,BR,801.0,0,196491.74975479933
4459,4460,KA,1,Divorced,Unemployed,Master,38.0,59935.80079297256,4587.701655634424,7983.148454689412,KA,473.0,0,442695.1039730998
4460,4461,KA,0,Widowed,Retired,High School,70.0,49769.67046794845,4147.472538995705,5953.934093589691,KA,405.0,0,194570.05717257917
4461,4462,HP,1,Widowed,Unemployed,PhD,66.0,49465.551171390274,5004.438100873866,5893.110234278055,HP,396.0,0,177894.20969360843
4462,4463,AS,1,Single,Unemployed,Bachelor,79.0,77757.16512892701,6479.763760743917,13327.149538678104,AS,777.0,0,442695.1039730998
4463,4464,KA,0,Divorced,Self-Employed,Master,59.0,67480.49471701134,5623.374559750946,10244.148415103404,KA,847.0,0,229225.6060177336
4464,4465,AR,1,Married,Unemployed,Master,60.0,91607.2210282358,5004.438100873866,17482.16630847074,AR,721.0,0,235000.6810269081
4465,4466,HP,1,Single,Self-Employed,Bachelor,71.0,56128.07190834261,5004.438100873866,7225.614381668522,HP,-1.0,1,161930.4086469269
4466,4467,TS,0,Married,Self-Employed,High School,79.0,75521.02941695458,6293.419118079549,12656.308825086371,TS,624.0,0,442695.1039730998
4467,4468,TR,0,Divorced,Employed,Master,48.78677777777778,75828.76951940963,5004.438100873866,12748.630855822888,TR,768.0,0,93647.90923883584
4468,4469,JH,0,Single,Unemployed,High School,48.78677777777778,72128.64215514407,6010.72017959534,11638.592646543222,JH,726.0,0,209864.56503328012
4469,4470,KA,0,Divorced,Retired,PhD,41.0,50822.55925716044,4235.213271430037,6164.511851432088,KA,654.0,0,239778.75948552293
4470,4471,AS,1,Divorced,Unemployed,High School,48.78677777777778,68521.34454082418,5710.112045068682,10556.403362247254,AS,625.0,0,19385.31068757485
4471,4472,MZ,0,Widowed,Employed,PhD,66.0,58249.63607884798,4854.136339903998,7649.927215769596,MZ,308.0,0,197057.75629460195
4472,4473,KA,0,Married,Employed,Master,58.0,57776.70712035224,5004.438100873866,7555.341424070448,KA,390.0,0,442695.1039730998
4473,4474,MZ,0,Married,Unemployed,PhD,34.0,59935.80079297256,3791.284562472101,5099.082949933043,MZ,585.0,0,212043.7626850952
4474,4475,OR,1,Single,Self-Employed,Master,41.0,21833.902657846986,1819.4918881539152,1183.3902657846982,OR,442.0,0,239350.0846275868
4475,4476,BR,1,Divorced,Retired,PhD,38.0,82470.77455556733,6872.564546297277,7983.148454689412,BR,715.0,0,284695.80123558687
4476,4477,AR,0,Single,Retired,Bachelor,68.0,67768.05064714765,5647.337553928971,10330.415194144296,AR,360.0,0,245489.2097102311
4477,4478,TS,0,Single,Unemployed,High School,76.0,59935.80079297256,2985.2026704846103,3164.4864091630648,TS,593.0,0,442695.1039730998
4478,4479,MH,0,Divorced,Employed,PhD,56.0,72918.78828986366,6076.565690821972,11875.636486959098,MH,-1.0,1,70453.119386951
4479,4480,MN,1,Married,Unemployed,Bachelor,48.78677777777778,82826.43887382436,6902.203239485363,14847.931662147308,MN,485.0,0,416226.6495330224
4480,4481,WB,1,Single,Unemployed,Bachelor,58.0,73998.0140408909,6166.5011700742425,12199.404212267273,WB,391.0,0,259674.6934949286
4481,4482,AS,1,Single,Unemployed,Bachelor,56.0,43950.51278100725,3662.542731750604,4790.102556201451,AS,530.0,0,267526.53045530384
4482,4483,PB,1,Single,Self-Employed,High School,30.0,46824.14593435565,3902.012161196304,5364.829186871129,PB,836.0,0,442695.1039730998
4483,4484,SK,0,Divorced,Self-Employed,PhD,28.0,50138.23173274594,4178.185977728828,6027.646346549188,SK,438.0,0,289531.0644409009
4484,4485,UP,1,Single,Employed,High School,63.0,75499.5265116686,5004.438100873866,12649.85795350058,UP,-1.0,1,263638.1217934493
4485,4486,MP,0,Married,Self-Employed,PhD,36.0,59935.80079297256,5718.439788752015,10586.383239507251,MP,-1.0,1,202297.3705662057
4486,4487,SK,0,Widowed,Self-Employed,Bachelor,28.0,110225.24918786732,9185.437432322278,23067.5747563602,SK,338.0,0,442695.1039730998
4487,4488,MP,0,Married,Employed,Bachelor,30.0,30464.068889078117,2538.672407423176,2092.8137778156224,MP,372.0,0,442695.1039730998
4488,4489,NL,0,Divorced,Self-Employed,Bachelor,48.78677777777778,59053.22994176403,4921.102495147003,7810.645988352807,NL,321.0,0,211610.66647429627
4489,4490,SK,1,Widowed,Retired,High School,62.0,25300.405331822425,2108.367110985202,1530.0405331822426,SK,330.0,0,209045.3328067543
4490,4491,PB,0,Divorced,Retired,Bachelor,18.0,70739.66228522125,5894.971857101771,11221.898685566372,PB,589.0,0,278839.8083730394
4491,4492,RJ,1,Divorced,Employed,Master,57.0,79204.10313565063,6600.341927970885,13761.230940695188,RJ,377.0,0,367746.2159565914
4492,4493,GJ,1,Widowed,Employed,Master,61.0,85957.9101018266,7163.159175152216,15787.373030547977,GJ,742.0,0,124710.32102280985
4493,4494,TN,1,Divorced,Self-Employed,Bachelor,36.0,59935.80079297256,5282.783139297184,7983.148454689412,TN,736.0,0,238408.39110682305
4494,4495,ML,0,Married,Retired,High School,29.0,59935.80079297256,2130.035943608405,1556.0431323300866,ML,660.0,0,442695.1039730998
4495,4496,ML,0,Widowed,Unemployed,Bachelor,25.0,59097.325725487535,4924.777143790628,7819.465145097507,ML,353.0,0,215631.69405988223
4496,4497,SK,0,Divorced,Self-Employed,PhD,25.0,67862.21809243846,5655.184841036538,10358.665427731536,SK,670.0,0,65505.45500275944
4497,4498,UP,0,Single,Retired,Master,78.0,41907.36741568535,3492.2806179737795,4381.473483137071,UP,396.0,0,144218.60182768278
4498,4499,GA,0,Married,Unemployed,PhD,70.0,55230.384056596056,4602.532004716338,7046.076811319212,GA,829.0,0,442695.1039730998
4499,4500,GA,1,Widowed,Self-Employed,Bachelor,62.0,37013.10657727116,3084.42554810593,3402.621315454232,GA,693.0,0,285583.9527017807
4500,4501,BR,0,Widowed,Self-Employed,Bachelor,29.0,48971.31847155848,4080.943205963207,5794.263694311696,BR,335.0,0,81571.28588451984
4501,4502,AS,1,Divorced,Self-Employed,PhD,48.78677777777778,76424.39824925963,6368.699854104969,12927.319474777889,AS,-1.0,1,442695.1039730998
4502,4503,AP,1,Widowed,Retired,Master,65.0,72242.93304224325,6020.2444201869375,11672.879912672975,AP,669.0,0,197141.4152883943
4503,4504,AS,1,Widowed,Unemployed,High School,50.0,34886.04883014405,2907.1707358453377,2977.20976602881,AS,350.0,0,317089.5729433072
4504,4505,OR,1,Divorced,Retired,Master,62.0,59935.80079297256,3942.522278542901,5462.053468502963,OR,586.0,0,167653.84128674658
4505,4506,HP,0,Single,Retired,Bachelor,43.0,59935.80079297256,5085.637977163611,8308.296717789,HP,542.0,0,234735.2921400621
4506,4507,MH,0,Married,Retired,PhD,56.0,64077.4377338617,5339.786477821808,9223.23132015851,MH,590.0,0,187511.2759759873
4507,4508,OR,0,Married,Retired,High School,45.0,48067.87638217301,4005.656365181084,5613.575276434602,OR,712.0,0,121853.3285077615
4508,4509,TS,1,Widowed,Unemployed,High School,75.0,68576.23415978867,5714.686179982389,7983.148454689412,TS,-1.0,1,442695.1039730998
4509,4510,TS,1,Widowed,Employed,High School,22.0,59364.92003073427,4947.076669227856,7872.984006146854,TS,330.0,0,139473.47099446625
4510,4511,OR,1,Widowed,Retired,Master,25.0,13620.664196509992,1135.055349709166,362.0664196509992,OR,367.0,0,60339.11021387472
4511,4512,UP,1,Single,Unemployed,High School,42.0,59935.80079297256,4142.49450908495,5941.986821803879,UP,781.0,0,323703.0950866054
4512,4513,UP,1,Single,Unemployed,PhD,44.0,49195.93685800972,4099.661404834144,5839.1873716019445,UP,395.0,0,442695.1039730998
4513,4514,WB,1,Divorced,Retired,High School,63.0,72208.92660701537,5004.438100873866,11662.677982104611,WB,524.0,0,238228.1783865541
4514,4515,MP,0,Single,Unemployed,Master,40.0,72529.06626920486,6044.088855767071,11758.71988076146,MP,848.0,0,111490.31822514116
4515,4516,SK,1,Single,Self-Employed,High School,47.0,29902.15012329816,2491.84584360818,7983.148454689412,SK,645.0,0,203707.969737487
4516,4517,ML,0,Single,Retired,PhD,62.0,67892.49162593822,5657.707635494851,10367.747487781464,ML,522.0,0,442695.1039730998
4517,4518,WB,0,Married,Unemployed,PhD,64.0,58668.65078278755,4889.054231898962,7733.73015655751,WB,583.0,0,442695.1039730998
4518,4519,HR,0,Widowed,Self-Employed,Master,40.0,62275.63934624526,5189.636612187105,8682.691803873578,HR,553.0,0,133589.22130946742
4519,4520,TS,1,Married,Self-Employed,Master,66.0,48951.11366351285,4079.259471959405,5790.22273270257,TS,419.0,0,264711.8410946349
4520,4521,UP,0,Single,Self-Employed,PhD,64.0,58887.06139018174,4907.255115848478,7777.412278036349,UP,437.0,0,442695.1039730998
4521,4522,ML,0,Widowed,Self-Employed,PhD,37.0,80705.88280641011,6725.490233867509,14211.764841923032,ML,627.0,0,73880.3552848611
4522,4523,UP,1,Single,Unemployed,PhD,35.0,62019.343663645646,5168.278638637137,8605.803099093693,UP,-1.0,1,190719.4034192912
4523,4524,HP,0,Widowed,Self-Employed,PhD,48.78677777777778,59236.31929887792,4936.35994157316,7847.263859775584,HP,387.0,0,8347.727442246687
4524,4525,HP,0,Married,Unemployed,Master,19.0,51374.33926446811,4281.194938705676,6274.867852893622,HP,672.0,0,137208.58387802253
4525,4526,TS,1,Single,Retired,Bachelor,21.0,78940.60680739133,6578.383900615945,13682.1820422174,TS,690.0,0,162290.9006783126
4526,4527,TN,1,Single,Retired,Bachelor,47.0,36945.81929999022,3078.8182749991847,3389.163859998044,TN,639.0,0,321673.9284082305
4527,4528,UP,1,Married,Employed,High School,50.0,45564.54716790748,3797.045597325623,7983.148454689412,UP,813.0,0,442695.1039730998
4528,4529,AS,0,Single,Employed,PhD,53.0,35912.19512786302,2992.6829273219187,3182.439025572605,AS,565.0,0,158224.04547000024
4529,4530,GJ,0,Widowed,Self-Employed,High School,35.0,63612.333150902974,5301.027762575248,9083.699945270891,GJ,381.0,0,52048.60448155709
4530,4531,PB,1,Single,Employed,Master,54.0,81235.45691547799,5004.438100873866,14370.637074643397,PB,697.0,0,442695.1039730998
4531,4532,NL,0,Married,Employed,High School,48.78677777777778,54081.68248374993,4506.806873645827,7983.148454689412,NL,-1.0,1,442695.1039730998
4532,4533,TS,1,Divorced,Employed,High School,64.0,40750.7003740525,3395.8916978377088,4150.140074810501,TS,480.0,0,112584.33115471306
4533,4534,AR,1,Single,Self-Employed,High School,45.0,59935.80079297256,7454.669725557456,16836.811012006845,AR,814.0,0,273107.3909249843
4534,4535,AP,1,Single,Employed,High School,57.0,68123.0951996712,5676.924599972599,10436.928559901358,AP,435.0,0,267895.0870446403
4535,4536,KL,0,Single,Self-Employed,Bachelor,37.0,64995.43458541701,5416.286215451418,9498.630375625104,KL,564.0,0,442695.1039730998
4536,4537,ML,0,Divorced,Unemployed,Bachelor,66.0,56576.56844088597,4714.714036740497,7315.313688177193,ML,502.0,0,442695.1039730998
4537,4538,KL,0,Widowed,Employed,PhD,50.0,72042.25509343467,6003.521257786222,11612.6765280304,KL,781.0,0,114225.56207990364
4538,4539,RJ,1,Married,Self-Employed,PhD,29.0,64713.40015701607,5392.783346418006,9414.02004710482,RJ,586.0,0,322753.1870724727
4539,4540,JH,1,Widowed,Retired,High School,75.0,51337.16828917115,4278.097357430929,6267.433657834231,JH,432.0,0,442695.1039730998
4540,4541,HP,0,Widowed,Retired,PhD,68.0,54351.5527173685,4529.296059780709,6870.310543473701,HP,396.0,0,138713.72302397405
4541,4542,RJ,0,Married,Unemployed,High School,32.0,41642.03758176539,3470.169798480449,4328.407516353078,RJ,393.0,0,442695.1039730998
4542,4543,UK,0,Married,Employed,High School,58.0,39397.82662450505,3283.152218708754,3879.565324901009,UK,393.0,0,185179.3625373502
4543,4544,NL,1,Widowed,Employed,Master,56.0,54660.260488257016,4555.021707354751,6932.052097651404,NL,594.0,0,442695.1039730998
4544,4545,UP,1,Married,Self-Employed,Bachelor,19.0,80775.86806124653,6731.32233843721,14232.760418373957,UP,315.0,0,442695.1039730998
